conc,replicate,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
0.00390625,1,0.066,0.061,0.063,0.062,0.061,0.063,0.058,0.056,0.061,0.065,0.066,0.066,0.061,0.061,0.057,0.056,0.056,0.057,0.057,0.056,0.056,0.057,0.056,0.056,0.057,0.056,0.056,0.057,0.057,0.058,0.058,0.058,0.06,0.062,0.066,0.07,0.074,0.081,0.087,0.098,0.11,0.124,0.143,0.164,0.187,0.214,0.244,0.278,0.316,0.338,0.359,0.392,0.431,0.469,0.523,0.578,0.617,0.635,0.655,0.677,0.705,0.731,0.758,0.774,0.788,0.813,0.834,0.853,0.87,0.883,0.895,0.906,0.918
0.00390625,2,0.066,0.061,0.061,0.063,0.06,0.059,0.059,0.061,0.064,0.065,0.066,0.065,0.063,0.061,0.061,0.06,0.056,0.056,0.057,0.057,0.056,0.057,0.057,0.057,0.056,0.057,0.057,0.058,0.057,0.057,0.058,0.057,0.058,0.06,0.061,0.063,0.065,0.069,0.075,0.082,0.093,0.105,0.12,0.139,0.16,0.183,0.203,0.228,0.264,0.306,0.325,0.34,0.362,0.399,0.458,0.508,0.555,0.594,0.627,0.647,0.666,0.685,0.702,0.72,0.74,0.757,0.769,0.792,0.813,0.83,0.847,0.865,0.88
0.00390625,3,0.071,0.063,0.064,0.065,0.065,0.063,0.066,0.06,0.059,0.06,0.063,0.066,0.063,0.064,0.062,0.061,0.058,0.059,0.058,0.058,0.057,0.057,0.059,0.059,0.058,0.058,0.058,0.058,0.058,0.059,0.059,0.059,0.061,0.062,0.064,0.066,0.07,0.076,0.082,0.093,0.105,0.12,0.139,0.159,0.187,0.214,0.242,0.275,0.322,0.351,0.372,0.4,0.429,0.464,0.497,0.531,0.571,0.596,0.625,0.645,0.661,0.675,0.688,0.702,0.713,0.729,0.743,0.754,0.766,0.773,0.784,0.792,0.796
0.00390625,4,0.068,0.061,0.061,0.064,0.062,0.061,0.061,0.061,0.061,0.063,0.063,0.063,0.06,0.057,0.058,0.056,0.056,0.057,0.056,0.055,0.056,0.056,0.057,0.056,0.056,0.056,0.057,0.058,0.057,0.057,0.058,0.057,0.06,0.06,0.062,0.063,0.065,0.069,0.075,0.082,0.089,0.1,0.113,0.131,0.152,0.172,0.191,0.211,0.239,0.265,0.295,0.319,0.342,0.369,0.396,0.425,0.464,0.513,0.544,0.581,0.627,0.66,0.68,0.712,0.741,0.756,0.778,0.771,0.771,0.768,0.769,0.767,0.754
0.00390625,5,0.062,0.06,0.06,0.061,0.062,0.058,0.056,0.059,0.062,0.065,0.066,0.066,0.063,0.058,0.056,0.055,0.054,0.055,0.054,0.055,0.055,0.055,0.056,0.055,0.055,0.055,0.056,0.056,0.055,0.056,0.057,0.057,0.057,0.058,0.059,0.062,0.064,0.068,0.073,0.08,0.089,0.102,0.118,0.139,0.165,0.191,0.221,0.247,0.273,0.301,0.323,0.344,0.37,0.39,0.419,0.451,0.483,0.519,0.545,0.568,0.586,0.598,0.616,0.631,0.644,0.662,0.685,0.69,0.704,0.687,0.682,0.682,0.678
0.00390625,6,0.062,0.059,0.061,0.062,0.064,0.056,0.062,0.064,0.065,0.065,0.063,0.064,0.063,0.061,0.055,0.057,0.056,0.055,0.055,0.055,0.055,0.055,0.056,0.055,0.054,0.056,0.056,0.057,0.055,0.056,0.056,0.056,0.057,0.058,0.06,0.062,0.064,0.069,0.074,0.081,0.091,0.101,0.118,0.138,0.156,0.181,0.206,0.242,0.266,0.277,0.29,0.309,0.335,0.358,0.385,0.411,0.441,0.466,0.475,0.489,0.505,0.527,0.543,0.564,0.576,0.593,0.604,0.657,0.694,0.712,0.753,0.782,0.801
0.0078125,1,0.063,0.06,0.06,0.062,0.062,0.06,0.06,0.061,0.061,0.061,0.059,0.06,0.058,0.057,0.057,0.057,0.057,0.058,0.057,0.056,0.057,0.056,0.057,0.055,0.056,0.056,0.056,0.057,0.055,0.056,0.057,0.057,0.058,0.06,0.061,0.063,0.067,0.071,0.077,0.085,0.096,0.108,0.124,0.142,0.163,0.189,0.211,0.232,0.266,0.292,0.313,0.327,0.342,0.37,0.403,0.438,0.472,0.506,0.534,0.559,0.574,0.587,0.599,0.611,0.622,0.634,0.642,0.648,0.654,0.662,0.669,0.678,0.665
0.0078125,2,0.064,0.06,0.061,0.062,0.063,0.06,0.059,0.06,0.059,0.062,0.062,0.062,0.061,0.059,0.059,0.058,0.058,0.058,0.057,0.056,0.056,0.056,0.057,0.056,0.057,0.056,0.057,0.057,0.057,0.057,0.058,0.057,0.059,0.06,0.062,0.064,0.066,0.07,0.076,0.084,0.095,0.105,0.119,0.136,0.161,0.183,0.203,0.233,0.261,0.276,0.3,0.324,0.345,0.366,0.391,0.415,0.436,0.464,0.482,0.495,0.516,0.533,0.544,0.556,0.568,0.579,0.589,0.599,0.614,0.628,0.639,0.648,0.656
0.0078125,3,0.066,0.062,0.063,0.065,0.063,0.063,0.063,0.059,0.058,0.061,0.065,0.063,0.063,0.06,0.06,0.06,0.059,0.059,0.057,0.057,0.057,0.057,0.058,0.057,0.058,0.057,0.058,0.058,0.057,0.058,0.059,0.058,0.059,0.06,0.061,0.062,0.064,0.066,0.071,0.077,0.084,0.092,0.103,0.119,0.136,0.151,0.169,0.187,0.209,0.226,0.245,0.264,0.286,0.306,0.332,0.358,0.381,0.409,0.434,0.45,0.465,0.477,0.489,0.498,0.508,0.523,0.535,0.545,0.556,0.572,0.585,0.599,0.607
0.0078125,4,0.062,0.06,0.061,0.061,0.063,0.057,0.059,0.063,0.065,0.064,0.061,0.061,0.06,0.062,0.059,0.059,0.059,0.057,0.057,0.056,0.054,0.056,0.056,0.056,0.056,0.055,0.056,0.057,0.056,0.057,0.058,0.057,0.058,0.06,0.062,0.063,0.066,0.071,0.074,0.081,0.089,0.098,0.111,0.127,0.145,0.161,0.175,0.191,0.218,0.23,0.246,0.264,0.283,0.305,0.331,0.354,0.377,0.407,0.431,0.439,0.462,0.475,0.484,0.494,0.501,0.51,0.523,0.535,0.546,0.557,0.571,0.541,0.616
0.0078125,5,0.066,0.061,0.061,0.063,0.063,0.06,0.062,0.062,0.06,0.062,0.059,0.06,0.061,0.061,0.058,0.058,0.057,0.059,0.058,0.056,0.056,0.056,0.057,0.057,0.056,0.057,0.057,0.057,0.057,0.057,0.059,0.057,0.058,0.06,0.06,0.063,0.064,0.069,0.076,0.085,0.097,0.11,0.124,0.143,0.165,0.186,0.203,0.223,0.254,0.278,0.295,0.317,0.336,0.361,0.385,0.413,0.434,0.463,0.476,0.49,0.503,0.514,0.526,0.537,0.546,0.551,0.561,0.569,0.575,0.6,0.634,0.655,0.675
0.0078125,6,0.062,0.06,0.06,0.062,0.059,0.059,0.057,0.058,0.061,0.063,0.063,0.064,0.061,0.061,0.059,0.057,0.057,0.056,0.056,0.055,0.055,0.056,0.056,0.056,0.055,0.055,0.056,0.057,0.056,0.056,0.058,0.057,0.058,0.059,0.06,0.063,0.065,0.068,0.074,0.081,0.092,0.104,0.117,0.133,0.15,0.174,0.196,0.224,0.246,0.274,0.291,0.314,0.337,0.361,0.386,0.408,0.429,0.454,0.478,0.485,0.499,0.511,0.529,0.556,0.575,0.591,0.568,0.589,0.611,0.633,0.664,0.693,0.715
0.015625,1,0.062,0.062,0.063,0.062,0.064,0.057,0.062,0.065,0.066,0.063,0.065,0.063,0.061,0.06,0.058,0.059,0.057,0.057,0.057,0.057,0.056,0.057,0.058,0.057,0.058,0.057,0.059,0.058,0.058,0.057,0.058,0.058,0.059,0.059,0.061,0.062,0.063,0.066,0.069,0.073,0.08,0.088,0.098,0.111,0.13,0.147,0.167,0.185,0.211,0.234,0.258,0.262,0.28,0.3,0.327,0.352,0.375,0.406,0.425,0.448,0.469,0.489,0.504,0.52,0.532,0.549,0.564,0.589,0.616,0.648,0.675,0.695,0.719
